epoch,accuracy,loss,mae,val_accuracy,val_loss,val_mae
243,0.6318496465682983,0.0010022456990554929,0.019091011956334114,0.6085106134414673,0.0009936870774254203,0.019337791949510574
244,0.6298989057540894,0.0010018799221143126,0.01902926154434681,0.6085106134414673,0.0009907919447869062,0.019206972792744637
245,0.6323816180229187,0.0010010030819103122,0.019112784415483475,0.6085106134414673,0.0009904992766678333,0.01948351413011551
246,0.6334456205368042,0.0009987528901547194,0.0190347321331501,0.6085106134414673,0.0009993934072554111,0.019207675009965897
247,0.6313176155090332,0.0010017930762842298,0.019033625721931458,0.6085106134414673,0.0009987438097596169,0.019595881924033165
248,0.6297215819358826,0.0010002729250118136,0.01909424178302288,0.6085106134414673,0.0009954071138054132,0.01925194449722767
249,0.6323816180229187,0.0010049535194411874,0.019065434113144875,0.6085106134414673,0.0009890571236610413,0.019130462780594826
250,0.6318496465682983,0.000997978146187961,0.01910475455224514,0.6085106134414673,0.0009977638255804777,0.018813295289874077
251,0.6311402916908264,0.0009967463556677103,0.018979128450155258,0.6085106134414673,0.0009935015114024282,0.019217532128095627
252,0.6343322992324829,0.0010002730414271355,0.01906922087073326,0.6085106134414673,0.0009894288377836347,0.0190050657838583
253,0.6288349032402039,0.0009989581303671002,0.01906181499361992,0.6085106134414673,0.0009968626545742154,0.019095852971076965
254,0.6316722631454468,0.000998169300146401,0.018985960632562637,0.6085106134414673,0.0009941316675394773,0.019191142171621323
255,0.6339776515960693,0.0010001162299886346,0.01899302564561367,0.6085106134414673,0.0009942062897607684,0.01899297721683979
256,0.63149493932724,0.0009980021277442575,0.019014107063412666,0.6085106134414673,0.0009939013980329037,0.019146516919136047
257,0.6304309368133545,0.000998223782517016,0.019019706174731255,0.6085106134414673,0.0009979498572647572,0.018952475860714912
258,0.6339776515960693,0.0009969158563762903,0.01898231729865074,0.6085106134414673,0.0009980847826227546,0.01881720870733261
259,0.6313176155090332,0.000996966497041285,0.01894732378423214,0.6085106134414673,0.0010004357900470495,0.01889120601117611
260,0.632736325263977,0.0009994176216423512,0.019044360145926476,0.6085106134414673,0.0010097657795995474,0.018549032509326935
261,0.6298989057540894,0.0009988427627831697,0.01898680068552494,0.6085106134414673,0.0009945157216861844,0.019060635939240456
262,0.6309629082679749,0.0009989134268835187,0.01897202432155609,0.6085106134414673,0.0010090807918459177,0.018599871546030045
263,0.6302536129951477,0.0009960168972611427,0.01898794434964657,0.6085106134414673,0.0010005278745666146,0.01868661679327488
264,0.63149493932724,0.000991747947409749,0.018884798511862755,0.6085106134414673,0.0009901741286739707,0.019357407465577126
265,0.6300762295722961,0.0009977490408346057,0.019015034660696983,0.6085106134414673,0.0009925641352310777,0.01899874210357666
266,0.6352190375328064,0.0009927436476573348,0.018925365060567856,0.6085106134414673,0.001000892953015864,0.01878042332828045
267,0.6339776515960693,0.000994248315691948,0.01895570568740368,0.6085106134414673,0.0010057553881779313,0.01849847100675106
268,0.629366934299469,0.0009980443865060806,0.018940094858407974,0.6085106134414673,0.0009948636870831251,0.018894394859671593
269,0.63149493932724,0.0009957606671378016,0.01897503435611725,0.6085106134414673,0.0009977096924558282,0.018948804587125778
270,0.629366934299469,0.0009962157346308231,0.018938841298222542,0.6085106134414673,0.0010002846829593182,0.018870873376727104
271,0.6316722631454468,0.0009960655588656664,0.01892111822962761,0.6085106134414673,0.0009943763725459576,0.01906396821141243
272,0.6343322992324829,0.0009935395792126656,0.018971607089042664,0.6085106134414673,0.0010003773495554924,0.019169356673955917
273,0.6298989057540894,0.0009940718300640583,0.018966013565659523,0.6085106134414673,0.0009976036380976439,0.01876053586602211
274,0.6311402916908264,0.0009936888236552477,0.018913449719548225,0.6085106134414673,0.0009929983643814921,0.019027531147003174
275,0.6295442581176758,0.0009926737984642386,0.01890810765326023,0.6085106134414673,0.0009936558781191707,0.018870381638407707
276,0.6304309368133545,0.0009940896416082978,0.018909037113189697,0.6085106134414673,0.0010092280572280288,0.018546100705862045
277,0.632736325263977,0.0009923455072566867,0.018937183544039726,0.6085106134414673,0.0009987828088924289,0.018667226657271385
278,0.6302536129951477,0.0009922586614266038,0.018838895484805107,0.6085106134414673,0.0009919520234689116,0.018886875361204147
279,0.6302536129951477,0.0009906725026667118,0.018925866112113,0.6085106134414673,0.0009970072424039245,0.01882258802652359
280,0.629366934299469,0.0009903409518301487,0.01888313703238964,0.6085106134414673,0.0009945484343916178,0.019029513001441956
281,0.6300762295722961,0.0009935282869264483,0.018914194777607918,0.6085106134414673,0.0009947814978659153,0.018847230821847916
282,0.6325589418411255,0.0009932313114404678,0.018905941396951675,0.6085106134414673,0.0009948823135346174,0.018773026764392853
283,0.6350416541099548,0.0009936861461028457,0.018969766795635223,0.6085106134414673,0.0009959277231246233,0.018567517399787903
284,0.6345096826553345,0.0009883905295282602,0.018842190504074097,0.6085106134414673,0.000992054003290832,0.01905655860900879
285,0.6336230039596558,0.000993217690847814,0.018898913636803627,0.6085106134414673,0.0009943482000380754,0.01882494054734707
286,0.6322042942047119,0.000991088687442243,0.018886590376496315,0.6085106134414673,0.000993391266092658,0.01895352080464363
287,0.632736325263977,0.0009903681930154562,0.018854325637221336,0.6085106134414673,0.0009910853113979101,0.019156649708747864
288,0.6300762295722961,0.000991298584267497,0.018900388851761818,0.6085106134414673,0.0009917381685227156,0.018894504755735397
289,0.6316722631454468,0.0009899823926389217,0.01887468434870243,0.6085106134414673,0.0009920919546857476,0.01906067132949829
290,0.632736325263977,0.0009882283629849553,0.018846767023205757,0.6085106134414673,0.000991536071524024,0.01902025006711483
291,0.6325589418411255,0.0009913461981341243,0.018891969695687294,0.6085106134414673,0.0009941013995558023,0.01909523643553257
292,0.6336230039596558,0.0009901255834847689,0.018873220309615135,0.6085106134414673,0.0009910864755511284,0.019273262470960617
293,0.632736325263977,0.0009915834525600076,0.018887946382164955,0.6085106134414673,0.0009917053394019604,0.0190361887216568
294,0.6320269703865051,0.0009911548113450408,0.01885933429002762,0.6085106134414673,0.001000841148197651,0.01945667900145054
295,0.6302536129951477,0.0009896986884996295,0.018868988379836082,0.6085106134414673,0.0009884621249511838,0.018931809812784195
296,0.6338003277778625,0.0009883447783067822,0.01884540170431137,0.6085106134414673,0.0009895123075693846,0.019000418484210968
297,0.6336230039596558,0.0009897435083985329,0.01883651316165924,0.6085106134414673,0.0009926800848916173,0.01890246942639351
298,0.6330909729003906,0.0009911730885505676,0.01884925179183483,0.6085106134414673,0.0009910245425999165,0.01915093883872032
299,0.6323816180229187,0.0009876349940896034,0.018870268017053604,0.6085106134414673,0.000997772323898971,0.019245710223913193
300,0.6322042942047119,0.0009905913611873984,0.01888253539800644,0.6085106134414673,0.0009971725521609187,0.01863575354218483
301,0.6330909729003906,0.0009899676078930497,0.018793070688843727,0.6085106134414673,0.0009933634428307414,0.01897295005619526
302,0.6284802556037903,0.000990094617009163,0.01888701133430004,0.6085106134414673,0.0009986460208892822,0.018766600638628006
303,0.6339776515960693,0.0009887361666187644,0.01881938800215721,0.6085106134414673,0.0009857281111180782,0.019153669476509094
304,0.6313176155090332,0.0009916768176481128,0.018879465758800507,0.6085106134414673,0.0009904486360028386,0.019093738868832588
305,0.6300762295722961,0.0009885753970593214,0.018827024847269058,0.6085106134414673,0.000988150481134653,0.018999919295310974
306,0.6330909729003906,0.0009864959865808487,0.018849432468414307,0.6085106134414673,0.0009931960375979543,0.01874125935137272
307,0.6341549754142761,0.0009860072750598192,0.018813246861100197,0.6085106134414673,0.0009978438029065728,0.018748339265584946
308,0.6302536129951477,0.0009852439397946,0.01881888508796692,0.6085106134414673,0.0009958780137822032,0.018671656027436256
309,0.6323816180229187,0.000986158149316907,0.018782105296850204,0.6085106134414673,0.0009866830660030246,0.01905018836259842
310,0.6322042942047119,0.0009861837606877089,0.018829837441444397,0.6085106134414673,0.0009954600827768445,0.01913074217736721
311,0.6338003277778625,0.0009869704954326153,0.018832948058843613,0.6085106134414673,0.0009990079561248422,0.019106870517134666
312,0.6339776515960693,0.0009866275358945131,0.01882247067987919,0.6085106134414673,0.0009946858044713736,0.019025413319468498
313,0.6302536129951477,0.000987038016319275,0.018763722851872444,0.6085106134414673,0.0009952937252819538,0.018914595246315002
314,0.63149493932724,0.0009864947060123086,0.018867183476686478,0.6085106134414673,0.0010028741089627147,0.01862768828868866
315,0.6330909729003906,0.0009866190375760198,0.018770992755889893,0.6085106134414673,0.0009917753050103784,0.019095247611403465
316,0.6279482245445251,0.0009921069722622633,0.01888812519609928,0.6085106134414673,0.0009939126903191209,0.018992459401488304
317,0.6288349032402039,0.0009870321955531836,0.018826374784111977,0.6085106134414673,0.0009949830127879977,0.01906849816441536
318,0.632736325263977,0.0009876260301098228,0.01885940134525299,0.6085106134414673,0.0009981280891224742,0.018583044409751892
319,0.6325589418411255,0.00098519551102072,0.018812626600265503,0.6085106134414673,0.00099641690030694,0.018829554319381714
320,0.6346870064735413,0.0009855637326836586,0.018780812621116638,0.6085106134414673,0.0009958414593711495,0.018976667895913124
321,0.6311402916908264,0.0009908773936331272,0.01885431818664074,0.6085106134414673,0.000992127344943583,0.019097959622740746
322,0.6309629082679749,0.0009850008646026254,0.018808573484420776,0.6085106134414673,0.0009958550799638033,0.019021088257431984
323,0.6318496465682983,0.000986606813967228,0.01877082698047161,0.6085106134414673,0.000991244800388813,0.0191216841340065
324,0.6290122270584106,0.000986485043540597,0.01880693808197975,0.6085106134414673,0.000997100374661386,0.019195549190044403
325,0.6313176155090332,0.0009845817694440484,0.018767021596431732,0.6085106134414673,0.000990510918200016,0.01903373934328556
326,0.6330909729003906,0.0009861921425908804,0.01882164739072323,0.6085106134414673,0.0009896219708025455,0.01900544762611389
327,0.6306082606315613,0.0009860929567366838,0.018838943913578987,0.6085106134414673,0.0010018066968768835,0.018525976687669754
328,0.6304309368133545,0.0009865218307822943,0.018776381388306618,0.6085106134414673,0.0009929026709869504,0.019159585237503052
329,0.6313176155090332,0.000988108105957508,0.018857255578041077,0.6085106134414673,0.0009978081798180938,0.018572600558400154
330,0.6341549754142761,0.0009826422901824117,0.018715139478445053,0.6085106134414673,0.000989272608421743,0.0192414540797472
331,0.6334456205368042,0.0009854398667812347,0.018808411434292793,0.6085106134414673,0.000988396001048386,0.019301997497677803
332,0.6320269703865051,0.0009834903758019209,0.018773600459098816,0.6085106134414673,0.0009918574942275882,0.019278956577181816
333,0.6318496465682983,0.0009847378823906183,0.018793396651744843,0.6085106134414673,0.0009920982411131263,0.01927919127047062
334,0.6325589418411255,0.000983448582701385,0.018759367987513542,0.6085106134414673,0.000991043751128018,0.019119922071695328
335,0.6334456205368042,0.0009851321810856462,0.018739650025963783,0.6085106134414673,0.0009871984366327524,0.019253624603152275
336,0.6329136490821838,0.0009831537026911974,0.01878775656223297,0.6085106134414673,0.000988490297459066,0.01901630498468876
337,0.6290122270584106,0.000986383412964642,0.01885652355849743,0.6085106134414673,0.0009913688991218805,0.019076470285654068
338,0.6316722631454468,0.0009830062044784427,0.01870100200176239,0.6085106134414673,0.0009940805612131953,0.018912583589553833
339,0.6311402916908264,0.0009827943285927176,0.01871974766254425,0.6085106134414673,0.0009886277839541435,0.019223136827349663
340,0.6309629082679749,0.000984864542260766,0.018823273479938507,0.6085106134414673,0.0009988454403355718,0.018894430249929428
341,0.6309629082679749,0.0009847927140071988,0.018772149458527565,0.6085106134414673,0.0009932063985615969,0.018709322437644005
342,0.6297215819358826,0.0009851532522588968,0.018752679228782654,0.6085106134414673,0.0009928436484187841,0.018846264109015465
343,0.6284802556037903,0.0009865319589152932,0.018787046894431114,0.6085106134414673,0.000987430801615119,0.019007287919521332
344,0.6318496465682983,0.000984114478342235,0.01875305362045765,0.6085106134414673,0.00098633102606982,0.019049696624279022
345,0.6309629082679749,0.0009823713917285204,0.018731042742729187,0.6085106134414673,0.0009771533077582717,0.019154764711856842
346,0.6298989057540894,0.000985173275694251,0.018822303041815758,0.6085106134414673,0.0009997696615755558,0.018485695123672485
347,0.6295442581176758,0.0009844910819083452,0.0187526885420084,0.6085106134414673,0.0009934166446328163,0.0188510213047266
348,0.6318496465682983,0.0009835881646722555,0.018724679946899414,0.6085106134414673,0.000987646053545177,0.019099658355116844
349,0.6332682967185974,0.0009835745440796018,0.01879878155887127,0.6085106134414673,0.001015960588119924,0.018743468448519707
